model,experiment,subject,accuracy,precision,recall,f1
svm,chest_heart,S16,0.9746835443037974,0.9230769230769231,1.0,0.96
svm,chest_heart,S17,0.8888888888888888,0.7428571428571429,1.0,0.8524590163934426
svm,chest_statistical,S2,0.7012987012987013,0.0,0.0,0.0
svm,chest_statistical,S3,0.7215189873417721,0.6,0.25,0.35294117647058826
svm,chest_statistical,S4,0.7142857142857143,1.0,0.043478260869565216,0.08333333333333333
svm,chest_statistical,S5,0.9102564102564102,0.8076923076923077,0.9130434782608695,0.8571428571428571
svm,chest_statistical,S6,0.9620253164556962,1.0,0.875,0.9333333333333333
svm,chest_statistical,S7,0.9102564102564102,0.8333333333333334,0.8695652173913043,0.851063829787234
svm,chest_statistical,S8,0.95,1.0,0.84,0.9130434782608695
svm,chest_statistical,S9,0.8717948717948718,0.8823529411764706,0.6521739130434783,0.75
svm,chest_statistical,S10,0.9382716049382716,1.0,0.8076923076923077,0.8936170212765957
svm,chest_statistical,S11,0.8780487804878049,0.7142857142857143,1.0,0.8333333333333334
svm,chest_statistical,S13,0.8888888888888888,0.7586206896551724,0.9166666666666666,0.8301886792452831
svm,chest_statistical,S14,0.8354430379746836,0.6486486486486487,1.0,0.7868852459016393
svm,chest_statistical,S15,0.85,1.0,0.52,0.6842105263157895
svm,chest_statistical,S16,0.9746835443037974,0.9230769230769231,1.0,0.96
svm,chest_statistical,S17,0.9629629629629629,0.9259259259259259,0.9615384615384616,0.9433962264150944
svm,wrist_acc,S2,0.8961038961038961,0.7419354838709677,1.0,0.8518518518518519
svm,wrist_acc,S3,0.8860759493670886,0.8,0.8333333333333334,0.8163265306122449
svm,wrist_acc,S4,0.7792207792207793,0.8,0.34782608695652173,0.48484848484848486
svm,wrist_acc,S5,0.8205128205128205,0.68,0.7391304347826086,0.7083333333333334
svm,wrist_acc,S6,0.759493670886076,1.0,0.20833333333333334,0.3448275862068966
svm,wrist_acc,S7,0.358974358974359,0.3150684931506849,1.0,0.4791666666666667
svm,wrist_acc,S8,0.5875,0.39473684210526316,0.6,0.47619047619047616
svm,wrist_acc,S9,0.8717948717948718,0.9333333333333333,0.6086956521739131,0.7368421052631579
svm,wrist_acc,S10,0.8765432098765432,0.8333333333333334,0.7692307692307693,0.8
svm,wrist_acc,S11,0.8658536585365854,0.7916666666666666,0.76,0.7755102040816326
svm,wrist_acc,S13,0.8888888888888888,0.7272727272727273,1.0,0.8421052631578947
svm,wrist_acc,S14,0.6329113924050633,0.391304347826087,0.375,0.3829787234042553
svm,wrist_acc,S15,0.775,0.8181818181818182,0.36,0.5
svm,wrist_acc,S16,0.7974683544303798,0.6111111111111112,0.9166666666666666,0.7333333333333333
svm,wrist_acc,S17,0.691358024691358,0.5142857142857142,0.6923076923076923,0.5901639344262295
svm,wrist_eda,S2,0.7532467532467533,0.5476190476190477,1.0,0.7076923076923077
svm,wrist_eda,S3,0.6835443037974683,0.4827586206896552,0.5833333333333334,0.5283018867924528
svm,wrist_eda,S4,1.0,1.0,1.0,1.0
svm,wrist_eda,S5,0.8461538461538461,0.6666666666666666,0.9565217391304348,0.7857142857142857
svm,wrist_eda,S6,0.569620253164557,0.38636363636363635,0.7083333333333334,0.5
svm,wrist_eda,S7,0.8205128205128205,0.68,0.7391304347826086,0.7083333333333334
svm,wrist_eda,S8,0.9125,0.9090909090909091,0.8,0.851063829787234
svm,wrist_eda,S9,0.8589743589743589,0.9285714285714286,0.5652173913043478,0.7027027027027027
svm,wrist_eda,S10,0.8024691358024691,0.8125,0.5,0.6190476190476191
svm,wrist_eda,S11,0.7682926829268293,0.5714285714285714,0.96,0.7164179104477612
svm,wrist_eda,S13,0.6666666666666666,0.47058823529411764,1.0,0.64
svm,wrist_eda,S14,0.6962025316455697,0.5,0.08333333333333333,0.14285714285714285
svm,wrist_eda,S15,0.8875,0.7857142857142857,0.88,0.8301886792452831
svm,wrist_eda,S16,0.8860759493670886,1.0,0.625,0.7692307692307693
svm,wrist_eda,S17,0.691358024691358,1.0,0.038461538461538464,0.07407407407407407
svm,wrist_heart,S2,0.8181818181818182,0.6285714285714286,0.9565217391304348,0.7586206896551724
svm,wrist_heart,S3,0.7215189873417721,0.525,0.875,0.65625
svm,wrist_heart,S4,0.961038961038961,0.9545454545454546,0.9130434782608695,0.9333333333333333
svm,wrist_heart,S5,0.8717948717948718,0.696969696969697,1.0,0.8214285714285714
svm,wrist_heart,S6,0.7974683544303798,0.6333333333333333,0.7916666666666666,0.7037037037037037
svm,wrist_heart,S7,0.9615384615384616,0.8846153846153846,1.0,0.9387755102040817
svm,wrist_heart,S8,0.95,0.8620689655172413,1.0,0.9259259259259259
svm,wrist_heart,S9,0.8076923076923077,0.7857142857142857,0.4782608695652174,0.5945945945945946
svm,wrist_heart,S10,0.8271604938271605,0.6666666666666666,0.9230769230769231,0.7741935483870968
svm,wrist_heart,S11,0.9390243902439024,0.8333333333333334,1.0,0.9090909090909091
svm,wrist_heart,S13,0.7654320987654321,0.5581395348837209,1.0,0.7164179104477612
svm,wrist_heart,S14,0.7341772151898734,0.5428571428571428,0.7916666666666666,0.6440677966101694
svm,wrist_heart,S15,0.725,0.5483870967741935,0.68,0.6071428571428571
svm,wrist_heart,S16,0.7974683544303798,0.6,1.0,0.75
svm,wrist_heart,S17,0.8888888888888888,0.7428571428571429,1.0,0.8524590163934426
svm,wrist_statistical,S2,0.8961038961038961,1.0,0.6521739130434783,0.7894736842105263
svm,wrist_statistical,S3,0.810126582278481,0.6451612903225806,0.8333333333333334,0.7272727272727273
svm,wrist_statistical,S4,1.0,1.0,1.0,1.0
svm,wrist_statistical,S5,0.8333333333333334,0.8125,0.5652173913043478,0.6666666666666666
svm,wrist_statistical,S6,0.8481012658227848,1.0,0.5,0.6666666666666666
svm,wrist_statistical,S7,0.4230769230769231,0.3382352941176471,1.0,0.5054945054945055
svm,wrist_statistical,S8,0.675,0.48717948717948717,0.76,0.59375
svm,wrist_statistical,S9,0.8076923076923077,0.9,0.391304347826087,0.5454545454545454
